Time,Pelvis.X,Pelvis.Y,Pelvis.Z,Hips.X,Hips.Y,Hips.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandEnd.X,RightHandEnd.Y,RightHandEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandEnd.X,LeftHandEnd.Y,LeftHandEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
0.0,-0.588198,80.405891,0.093877,-0.588198,80.405891,0.093877,-1.373056662982525,88.17060264546075,0.38120326400578575,-1.5169206833752873,100.19279195740013,0.6764550035901645,-1.8860949956588735,111.70034858640042,0.6669058934030148,-0.7985258860674502,125.61438858890892,-6.180638110110722,-0.4485699719234171,124.43927039691727,-14.051608934959134,0.24993745573653825,103.40239895050907,-20.619493610421603,-8.573778487141741,82.23903319434551,-18.699569903629286,-8.573778487141741,82.23903319434551,-18.699569903629286,0.7189568458044757,126.02535063165213,6.114859265672614,3.9940428062573434,126.25890670650307,13.372601142052194,-0.15800370005672315,105.19500303973287,18.397285621281267,-6.493948471852551,83.07521838979356,18.342048869690586,-6.493948471852551,83.07521838979356,18.342048869690586,-1.7080063228699967,130.38175655605932,0.020523252397959046,-2.923073429588749,139.38473944262384,0.6998718262538577,-2.923073429588749,139.38473944262384,0.6998718262538577,-1.502733463912325,75.80361352438294,-8.45179648163259,-8.954871403346667,44.428424497093324,-12.913909301439933,-0.2389114564936441,13.22547792957731,-17.89044936168372,-11.81134341066006,7.593858137156455e-05,-20.679588240038242,-11.81134341066006,7.593858137156455e-05,-20.679588240038242,0.617113936824405,75.39542564160047,8.369644538979744,-8.7257272479836,44.749734443779786,14.149026056707743,0.21100028428969297,13.225454559763449,14.992346148812285,-10.44368336650803,5.282338507424844e-05,20.300660387139136,-10.44368336650803,5.282338507424844e-05,20.300660387139136
0.03333333,-0.592902,80.410904,0.0907,-0.592902,80.410904,0.0907,-1.3754024588166485,88.17587734712069,0.3773851765562535,-1.5146755040971216,100.19816154415273,0.6709699221634007,-1.8781124112955516,111.70589534321412,0.6562440120026872,-0.7769366742720121,125.61443380574028,-6.200296257858075,-0.42931478838494486,124.44485387919035,-14.072195358613417,0.249527416061328,103.40464538347607,-20.63144697047517,-8.569683297731773,82.23907046230224,-18.715179543533417,-8.569683297731773,82.23907046230224,-18.715179543533417,0.7315853017240252,126.03315081340193,6.096042094490232,4.008962715876041,126.25466942867752,13.353126937655677,-0.17125413085776398,105.19948369094693,18.390975948228075,-6.508508991076564,83.08006879835395,18.338005620378787,-6.508508991076564,83.08006879835395,18.338005620378787,-1.6881572046572741,130.38673052641516,-0.003182784808780814,-2.902190735880637,139.38967106762638,0.678570550999077,-2.902190735880637,139.38967106762638,0.678570550999077,-1.5093113972036374,75.80814806514483,-8.454515032570939,-8.948708096467572,44.429640548600794,-12.914553145454002,-0.23796986808613863,13.225424850332434,-17.89227807097707,-11.810351171049057,2.6027405624778544e-05,-20.68164211917165,-11.810351171049057,2.6027405624778544e-05,-20.68164211917165,0.6113693155213327,75.40080604566069,8.366841457136985,-8.723905130977373,44.75152065828803,14.13938659564549,0.20600794440290926,13.225435813616512,14.987405936439988,-10.447738438187649,3.521012894989663e-05,20.29760383602052,-10.447738438187649,3.521012894989663e-05,20.29760383602052
0.06666666,-0.597924,80.416214,0.087539,-0.597924,80.416214,0.087539,-1.3779852930514114,88.18143114719238,0.37426792430345324,-1.5122627049185502,100.20381276162712,0.6661860494087184,-1.8688094483693904,111.71175306488934,0.6455747832718176,-0.7502278712710018,125.61383750247954,-6.221229290319428,-0.40467784125076944,124.45006333258881,-14.094080012316969,0.25054830245632853,103.4060610228753,-20.643555371363014,-8.563006016397255,82.23767643146132,-18.73230597155454,-8.563006016397255,82.23767643146132,-18.73230597155454,0.7467195169920311,126.0414177969734,6.076218533051611,4.02631216918123,126.24854800768281,13.332727524579639,-0.1853309830084342,105.20304573328211,18.38484371150414,-6.526163511162491,83.08465681142997,18.331603113689173,-6.526163511162491,83.08465681142997,18.331603113689173,-1.6637476969595943,130.39189153962494,-0.02889246249735794,-2.8759142997928278,139.39496232517652,0.6544610124533028,-2.8759142997928278,139.39496232517652,0.6544610124533028,-1.5162797892507527,75.81374095880447,-8.457619446829527,-8.941174321947258,44.43164512102712,-12.916576633223139,-0.23738305421088501,13.225404508494162,-17.89375933651948,-11.809724440471875,7.661028612283216e-06,-20.683298349847583,-11.809724440471875,7.661028612283216e-06,-20.683298349847583,0.6052792429722078,75.40574373216016,8.36361040998664,-8.721535152921392,44.752935063524525,14.131120711039623,0.20308568233210123,13.225493199164825,14.984386441052337,-10.450336541220404,9.314869974361198e-05,20.29523602203989,-10.450336541220404,9.314869974361198e-05,20.29523602203989
0.09999999000000001,-0.602807,80.421844,0.084699,-0.602807,80.421844,0.084699,-1.3804516733751564,88.18727768803612,0.37212697129857275,-1.5096976553042991,100.20975884662496,0.6622106932345099,-1.85886063714939,111.71791183186541,0.6349984089763453,-0.7207295575093244,125.6127212507776,-6.2433083228630775,-0.377146565013574,124.45476644657096,-14.117103153266743,0.25301361137618983,103.40660131144277,-20.655652272593034,-8.552865621856354,82.23450584694471,-18.750137963654794,-8.552865621856354,82.23450584694471,-18.750137963654794,0.7628986012008503,126.05031517631086,6.0554013006307095,4.045123440926179,126.24095190982497,13.31117220177789,-0.19928559714620064,105.20576720386399,18.378812509950013,-6.544630196135532,83.08867808808452,18.323214178945236,-6.544630196135532,83.08867808808452,18.323214178945236,-1.6370458103836385,130.3972406503507,-0.0563791263362739,-2.8468520341611945,139.40057028210342,0.6277464888229023,-2.8468520341611945,139.40057028210342,0.6277464888229023,-1.523335762031754,75.82034753931579,-8.4607515704841,-8.932088771277408,44.43446914592796,-12.919934624213175,-0.23708497044457744,13.225426990688709,-17.894909992757086,-11.809390883765372,2.7256070679177596e-05,-20.684582473190193,-11.809390883765372,2.7256070679177596e-05,-20.684582473190193,0.5995851928641626,75.41033176523405,8.360257377978769,-8.718064361496834,44.75396540457862,14.123670383097854,0.2020487484678517,13.225417092907813,14.983166417825094,-10.451647080601939,1.539629854143817e-05,20.293463018297192,-10.451647080601939,1.539629854143817e-05,20.293463018297192
0.13333332,-0.606575,80.427612,0.082122,-0.606575,80.427612,0.082122,-1.3820262002885626,88.19321982406406,0.37076884097715557,-1.506780471755944,100.21580191327448,0.6586274488884636,-1.849064778317494,111.7241418779295,0.6240855987719824,-0.6917754556226465,125.6110447491974,-6.2669799724694135,-0.35031626650533765,124.45809718413956,-14.141601942253331,0.25753111546536556,103.40547902476325,-20.667915770526214,-8.538694791181106,82.22895981002733,-18.766978118517113,-8.538694791181106,82.22895981002733,-18.766978118517113,0.77819364313169,126.05989159930097,6.032964202764043,4.063752013703358,126.23326645519963,13.287659302181904,-0.212517083249395,105.20863350449844,18.37227471419807,-6.5610990666664,83.09247883923939,18.314570019094983,-6.5610990666664,83.09247883923939,18.314570019094983,-1.611242223412232,130.4025739746774,-0.08594585289761875,-2.818806481223427,139.4062112395089,0.5980921438527014,-2.818806481223427,139.4062112395089,0.5980921438527014,-1.5296020116349802,75.82759002959595,-8.463852920370188,-8.921516373421829,44.43790107544199,-12.92415858396263,-0.23692796965618568,13.225439862305615,-17.895875846363403,-11.809192672323007,3.935305966907621e-05,-20.685715601877813,-11.809192672323007,3.935305966907621e-05,-20.685715601877813,0.5956124209437614,75.41458612972099,8.356793314369044,-8.713859875926229,44.75494909962062,14.116021028263766,0.2021700252401999,13.225455003448324,14.983155856637325,-10.452277005947368,5.565354390780209e-05,20.291950949232856,-10.452277005947368,5.565354390780209e-05,20.291950949232856
0.16666665,-0.607574,80.432983,0.078975,-0.607574,80.432983,0.078975,-1.3813575427727864,88.19869927940529,0.36917516663268535,-1.5029290877698962,100.22137872727077,0.6543164500710168,-1.8401526497811909,111.72984160834089,0.6118569133375633,-0.6673730365240504,125.60855208542445,-6.293080313865912,-0.32851369936918046,124.4586317821897,-14.16825721844656,0.26554880436839284,103.4014421382174,-20.68107811486425,-8.520143473431634,82.22049261250346,-18.78078640077742,-8.520143473431634,82.22049261250346,-18.78078640077742,0.7903572335379128,126.06984665019242,6.007859859318436,4.079932912270055,126.22755517627613,13.261091794621723,-0.22481355669893333,105.21317928080668,18.364046384973026,-6.572436787383052,83.0967451365529,18.30800823878456,-6.572436787383052,83.0967451365529,18.30800823878456,-1.5902003401320601,130.40734394361863,-0.11818430563597504,-2.7965396717310327,139.41121141517843,0.5649843309601785,-2.7965396717310327,139.41121141517843,0.5649843309601785,-1.5333479292877565,75.8346826771623,-8.467629302578066,-8.910266072577524,44.44154225775562,-12.928471207176,-0.2368524119477491,13.225464994577397,-17.89699201648188,-11.809060919493735,6.500017632077805e-05,-20.68706729969136,-11.809060919493735,6.500017632077805e-05,-20.68706729969136,0.5953140442083379,75.41822667178214,8.352495874071915,-8.708627452864754,44.755953710360906,14.106625745957215,0.20276716035731512,13.225420429813544,14.983567626225257,-10.452555927296443,1.9719397286715863e-05,20.290600769765444,-10.452555927296443,1.9719397286715863e-05,20.290600769765444
0.19999998000000002,-0.603418,80.437057,0.073917,-0.603418,80.437057,0.073917,-1.3764254654748878,88.20278694030686,0.36581491458955967,-1.496993295186015,100.22554904375802,0.6478806878738609,-1.832467316871975,111.73403029333302,0.5973145237051558,-0.6515375116140771,125.60481777878006,-6.322138776102604,-0.31611252360679326,124.45485575315242,-14.197456614110394,0.2789793327766788,103.39335311728448,-20.69622221929803,-8.497600059135626,82.2092077777517,-18.78945515940936,-8.497600059135626,82.2092077777517,-18.78945515940936,0.7972443346304798,126.07942900297999,5.979351975341129,4.091247196013064,126.22602434142404,13.230807593943428,-0.23637382243453775,105.22100094349852,18.352884356611888,-6.575715619456042,83.10216960326605,18.30634477614757,-6.575715619456042,83.10216960326605,18.30634477614757,-1.5778458830250544,130.4106561919841,-0.15324712603811697,-2.7850929817026424,139.4145066947929,0.5285402163264192,-2.7850929817026424,139.4145066947929,0.5285402163264192,-1.5317629473843875,75.84049448019998,-8.473343203845422,-8.899479983560791,44.444847796291405,-12.931752354788955,-0.23670207790055686,13.225514756158827,-17.898371602135008,-11.808836237781353,0.00011546061081830804,-20.68875854645622,-11.808836237781353,0.00011546061081830804,-20.68875854645622,0.6011021141754523,75.42059086726371,8.346163802753209,-8.702846261775914,44.75717215805494,14.09417378931047,0.20304197438498628,13.225435740058831,14.983703530614552,-10.452813512120771,3.6183985183673636e-05,20.289670480465638,-10.452813512120771,3.6183985183673636e-05,20.289670480465638
0.23333331000000002,-0.591098,80.438652,0.065129,-0.591098,80.438652,0.065129,-1.3645925182092196,88.20427293631755,0.3586322260927789,-1.48717207005727,100.22708599398383,0.637642498446511,-1.8256968313478337,111.73544191769913,0.579458762883724,-0.6475909344690214,125.5993338149542,-6.354280675295763,-0.31669345986491476,124.44574592887773,-14.229259753554143,0.29983415039750566,103.38086768095312,-20.715073510922775,-8.472663037041901,82.19651724547714,-18.79187047094483,-8.472663037041901,82.19651724547714,-18.79187047094483,0.7972533816488498,126.0874541816606,5.947144557976531,4.095720167815073,126.23032589515809,13.196645103989999,-0.24761067197861042,105.23312069275504,18.337445906749355,-6.568824472308289,83.10906872212324,18.310975149889995,-6.568824472308289,83.10906872212324,18.310975149889995,-1.5775016112711944,130.41135430550383,-0.19075253187751734,-2.7889978443623313,139.4147405058201,0.48962767033641935,-2.7889978443623313,139.4147405058201,0.48962767033641935,-1.5210433183847125,75.84359830838433,-8.482768496343036,-8.890251723775949,44.44712488927243,-12.93288327060573,-0.23642461922781788,13.225421283324607,-17.90020484752721,-11.808459664157029,1.926090064433139e-05,-20.69098988120399,-11.808459664157029,1.926090064433139e-05,-20.69098988120399,0.6156448841392366,75.42074757384312,8.336179423830002,-8.696739998245391,44.758643901180186,14.07753878319688,0.20243188745258633,13.225461406952581,14.982884851933338,-10.453074184634309,5.977323813723576e-05,20.28954828714973,-10.453074184634309,5.977323813723576e-05,20.28954828714973
0.26666664,-0.567247,80.436584,0.050931,-0.567247,80.436584,0.050931,-1.342764630516144,88.20195826851956,0.3456195043104492,-1.4709618295265996,100.22476986985112,0.622156979626782,-1.8185235848423345,111.73282329659587,0.557755260440306,-0.6570978248839565,125.59174692240086,-6.38871872121473,-0.3317567305756796,124.43138951433805,-14.262934713332108,0.32982649350734156,103.3650839469989,-20.739666865465892,-8.448487487758163,82.18571557720823,-18.78833928848317,-8.448487487758163,82.18571557720823,-18.78833928848317,0.7899477700251616,126.0925156512868,5.9119393541251455,4.092645578233727,126.24088752439583,13.15940281436649,-0.25867464743763513,105.2495621786339,18.31743097553546,-6.551241912444658,83.11732996230882,18.321245118700677,-6.551241912444658,83.11732996230882,18.321245118700677,-1.5908916598765055,130.40829473534413,-0.2293153018590614,-2.811050686511931,139.41056803160353,0.4503102300176611,-2.811050686511931,139.41056803160353,0.4503102300176611,-1.4965513471362248,75.84253393885886,-8.497575641403913,-8.88424242038337,44.44802174135832,-12.930850014872568,-0.2360212437781728,13.225448030479443,-17.90246389880102,-11.807951476303518,4.741539641160325e-05,-20.693690171271122,-11.807951476303518,4.741539641160325e-05,-20.693690171271122,0.6413650618846974,75.41778960978452,8.321168486590846,-8.690435968219301,44.76037375956615,14.056032394785557,0.20054983194791376,13.225445775728279,14.980801839036422,-10.45328739195792,4.6204113579450254e-05,20.290820051590135,-10.45328739195792,4.6204113579450254e-05,20.290820051590135
0.29999997,-0.528539,80.429916,0.030191,-0.528539,80.429916,0.030191,-1.307674347276043,88.1949161201367,0.32519555064698324,-1.4452138252654527,100.21765200958258,0.6005333846350167,-1.8083843004618707,111.72520207589325,0.532422406790059,-0.6790125923094408,125.58207292667379,-6.423425809582585,-0.3597132740584167,124.41335780988472,-14.29665301027749,0.3698950694486407,103.34882112310186,-20.77183237656845,-8.430086000368762,82.18215253236198,-18.78070351325867,-8.430086000368762,82.18215253236198,-18.78070351325867,0.7766406256259333,126.09316018962608,5.87579216875906,4.083343506284663,126.25626755585513,13.121112429364114,-0.2688559128300252,105.26888589554073,18.294424062151435,-6.524443659731767,83.12620725261739,18.333471042868698,-6.524443659731767,83.12620725261739,18.333471042868698,-1.617270892888929,130.40059070884064,-0.26624203878732006,-2.851186928284903,139.4009302066529,0.4141575174421982,-2.851186928284903,139.4009302066529,0.4141575174421982,-1.4533179194680201,75.8360357416517,-8.518897632952013,-8.881462950977376,44.447211389518756,-12.924764671913662,-0.2355555092807502,13.22538998132947,-17.905119651868905,-11.807406854320435,-1.1947015411466893e-05,-20.696666735841276,-11.807406854320435,-1.1947015411466893e-05,-20.696666735841276,0.6800015012594789,75.41109920597629,8.300425348363108,-8.683969825400727,44.76237864443237,14.029324898718777,0.19739906140555163,13.225435598690236,14.977491548481701,-10.453289013141378,3.749227660361459e-05,20.29382706324886,-10.453289013141378,3.749227660361459e-05,20.29382706324886
